city,pctPoverty,meanRisk
"Minneapolis, MN",0.7045454545454546,0.09429847417770876
"Minneapolis, MN",0.4091246290801187,4.4699530718039185e-4
"Minneapolis, MN",0.22035040431266847,1.114916457067871e-4
"Minneapolis, MN",0.38372392480041206,0.03033482548446762
"Minneapolis, MN",0.2802303262955854,0.006336630302458173
"Minneapolis, MN",0.5997536945812808,0.010173161435304674
"Minneapolis, MN",0.35687453042824946,0.44121113936348993
"Minneapolis, MN",0.6658521686010995,0.39790263620954175
"Minneapolis, MN",0.4965002333177788,0.28612838223069936
"Minneapolis, MN",0.08559882439382807,0.07204283288608992
"Minneapolis, MN",0.1585445094217024,0.10537749018447376
"Minneapolis, MN",0.17758749069247953,0.052672278652130276
"Minneapolis, MN",0.19005847953216373,0.0069487292371355185
"Minneapolis, MN",0.050473186119873815,0.03148078129323578
"Minneapolis, MN",0.17180261832829807,0.08357444330041053
"Minneapolis, MN",0.1619047619047619,0.003192031996866177
"Minneapolis, MN",0.32043795620437954,9.592381058608226e-4
"Minneapolis, MN",0.2808641975308642,0.025350888512481795
"Minneapolis, MN",0.18311944718657452,0.45469485017254285
"Minneapolis, MN",0.020399305555555556,0.11282155263825268
"Minneapolis, MN",0.022533022533022532,0.07903763753903932
"Minneapolis, MN",0.11447128069819362,0.03245886574228837
"Minneapolis, MN",0.29741019214703424,3.85549172800909e-4
"Minneapolis, MN",0.24928885440910267,5.028561064772993e-5
"Minneapolis, MN",0.14323189926547744,0.021121830158192318
"Minneapolis, MN",0.10504201680672269,0.16525173064008283
"Minneapolis, MN",0.04046242774566474,0.39033503414753573
"Minneapolis, MN",0.06750823271130625,0.14031964220205648
"Minneapolis, MN",0.27984044185332924,0.006475327162494414
"Minneapolis, MN",0.12071734475374732,3.7323479031917616e-4
"Minneapolis, MN",0.16306884480746792,1.034899352671382e-4
"Minneapolis, MN",0.07488622258998759,3.555879648366653e-4
"Minneapolis, MN",0.005577244841048522,0.3282122668333551
"Minneapolis, MN",0.07984790874524715,0.13224104427955338
"Minneapolis, MN",0.07633117882425362,0.008458167606840646
"Minneapolis, MN",0.07211915338385158,4.3230021881918794e-5
"Minneapolis, MN",0.06068204613841525,2.9855739265691465e-4
"Minneapolis, MN",0.06882406563354604,0.07179822411478412
"Minneapolis, MN",0.02871034961796712,0.005066862563209023
"Minneapolis, MN",0.053783284998681784,0.11770582407419686
"Minneapolis, MN",0.23927178153446033,2.9659591922823855e-5
"Minneapolis, MN",0.05791884816753927,0.015858328089266897
"Minneapolis, MN",0.02441176470588235,0.07555559130621811
"Minneapolis, MN",0.07947976878612717,0.004012691408539989
"Minneapolis, MN",0.03726082578046324,0.47979361603081117
"Minneapolis, MN",0.0525092936802974,3.2861217457258e-4
"Minneapolis, MN",0.1363359707851491,4.8225521234452864e-5
"Minneapolis, MN",0.03158472946992585,0.164076807129548
"Minneapolis, MN",0.034074501876985276,0.002238806997106809
"Minneapolis, MN",0.05312619869581895,0.012710754468581244
